i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
105,64.47964939028171,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,2.677929571673074e-16,-5.365815168451192e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
106,66.48058628082575,75.27368355843487,0.1156325458315899,2.0037178069245576e-11,1.5605201101114744e-17,-3.1268419326942325e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999976,2.5072365940373352e-15,0
107,68.48152317136979,75.27368355843487,0.11563254583158972,2.0037178069245576e-11,2.7164609324164003e-17,-5.443021142097629e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.4444308329340344e-15,0
108,70.48246006191383,75.27368355843487,0.11563254583158947,2.0037178069245576e-11,3.641213590260345e-17,-7.295964509620353e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
109,72.48339695245788,75.27368355843487,0.11563254583156997,2.0037178069245576e-11,2.4467414072119102e-17,-4.902579326570155e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.4444308329340344e-15,0
110,74.4843338430019,75.27368355843487,0.11563254583158912,2.0037178069245576e-11,8.669556167284975e-18,-1.7371344070521525e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.4181070757775505e-15,0
111,76.48527073354595,75.27368355843487,0.11563254583158816,2.0037178069245576e-11,2.1577562016356653e-17,-4.323534524219279e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3707876222259364e-15,0
112,78.48620762408999,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,1.5605201101114544e-17,-3.1268419326941926e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,1.3993316700061048e-14,0
113,80.48714451463402,75.27368355843487,0.11563254583158811,2.0037178069245576e-11,-2.647104483078295e-16,5.304050389533806e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.475075345743422e-15,0
114,82.48808140517804,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,-2.697195252044842e-16,5.40441815527462e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.6270867459140717e-15,0
115,84.48901829572208,75.27368355843487,0.11563254583158925,2.0037178069245576e-11,-1.714645553085654e-17,3.4356658272817317e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
